0 0.1 1.1717913252552237 0.9734681199482509
0 0.15848931924611134 1.2364597368847596 0.9631565799579415
0 0.251188643150958 1.3475604700553405 0.9570746812260337
0 0.3981071705534972 1.5318030063114771 0.9697224937385118
0 0.6309573444801932 1.7977636972709117 1.0265044039113405
0 1.0 2.0797333762298438 1.1625530195544078
0 1.5848931924611136 2.229118903263659 1.4102193059496055
0 2.51188643150958 2.157300520508826 1.752169814520309
0 3.9810717055349722 1.9262755217130074 2.076640851748688
0 6.309573444801933 1.6484553200123597 2.2421100820372817
0 10.0 1.4024201483780778 2.1934210967570666

1 0.1 1.1583893570242967 0.9748459140020987
1 0.15848931924611134 1.218386293357212 0.9651705942113044
1 0.251188643150958 1.3215786802476548 0.9595800317924871
1 0.3981071705534972 1.4926762731091316 0.9717180679469565
1 0.6309573444801932 1.7391971384808185 1.025400502969905
1 1.0 1.9991712509423216 1.1533259997091596
1 1.5848931924611136 2.134000532724687 1.3849971476492446
1 2.51188643150958 2.062269431039046 1.7025506163518451
1 3.9810717055349722 1.8438346337032216 1.9994767103169888
1 6.309573444801933 1.5857318147674153 2.144636882606715
1 10.0 1.3609777623721695 2.0925221938863636

2 0.1 1.1597470887651535 0.9747227499282616
2 0.15848931924611134 1.2202160783096077 0.9649864308132324
2 0.251188643150958 1.3242048708041907 0.9593408398844084
2 0.3981071705534972 1.4966368779642478 0.9715080095723452
2 0.6309573444801932 1.7451640277278235 1.025469089754087
2 1.0 2.0074499443650846 1.1541925047287886
2 1.5848931924611136 2.143848484395544 1.387512783362909
2 2.51188643150958 2.0721208284279964 1.7076648126988596
2 3.9810717055349722 1.8522842932784933 2.0075148093275756
2 6.309573444801933 1.5920442557746812 2.1546951239929193
2 10.0 1.3651022091481806 2.1027956699479877

3 0.1 1.1611509030100189 0.9745939557454545
3 0.15848931924611134 1.222106238355456 0.9647944010971391
3 0.251188643150958 1.3269155866577744 0.9590926046339896
3 0.3981071705534972 1.500721468246084 0.9712924897648751
3 0.6309573444801932 1.7513112620553406 1.025545991972613
3 1.0 2.015971034721259 1.155098215942408
3 1.5848931924611136 2.1539777728278184 1.3901242743442483
3 2.51188643150958 2.082245853984581 1.7129568708738976
3 3.9810717055349722 1.8609614360443898 2.0158149892898387
3 6.309573444801933 1.5985197581340573 2.1650673335829143
3 10.0 1.3693242044398326 2.113376600217981

4 0.1 1.1625444795059485 0.9744640823589219
4 0.15848931924611134 1.2239778684837979 0.9646011165288477
4 0.251188643150958 1.3295939191604695 0.9588427462871966
4 0.3981071705534972 1.5047516602815547 0.9710743275663977
4 0.6309573444801932 1.757374931642333 1.0256167206184525
4 1.0 2.0243848162012665 1.1559884202711792
4 1.5848931924611136 2.163996795476452 1.3927038446347035
4 2.51188643150958 2.0922752435134173 1.7181971027660423
4 3.9810717055349722 1.8695642317414063 2.024047029196076
4 6.309573444801933 1.6049415516860934 2.175364623781028
4 10.0 1.3735083022403993 2.123883547179509

5 0.1 1.1640039377352944 0.9743296981533174
5 0.15848931924611134 1.2259402764497735 0.9644015182785192
5 0.251188643150958 1.3324046507657694 0.9585865321759368
5 0.3981071705534972 1.508981343301273 0.9708564188967118
5 0.6309573444801932 1.7637314304144245 1.0257094794906862
5 1.0 2.0331847098146354 1.156949652975564
