           1           1   0.0000000000000000        61463.555298521947     
           1           1   2.0000000000000000        51828.774013747890     
           1           1   4.0000000000000000        45936.264427645132     
           1           1   6.0000000000000000        41608.169108264789     
           1           1   8.0000000000000000        38482.555093317766     
           1           1   10.000000000000000        36356.211886845726     
           1           1   12.000000000000000        35142.944964290116     
           1           1   14.000000000000000        34846.524443244292     
           1           1   16.000000000000000        35707.817655865292     
           1           1   18.000000000000000        38169.791780783889     
           1           1   20.000000000000000        43043.052008643768     
           1           1   22.000000000000000        51969.198587303166     
           1           1   24.000000000000000        68347.046687250913     
           1           1   26.000000000000000        98656.593814796550     
           1           1   28.000000000000000        150182.75344423833     
           1           1   30.000000000000000        214701.16375697931     
           1           1   32.000000000000000        254159.69791157791     
           1           1   34.000000000000000        267014.53415646713     
           1           1   36.000000000000000        307094.21022053907     
           1           1   38.000000000000000        407229.42320811434     
           1           1   40.000000000000000        564540.40580749721     
           1           1   42.000000000000000        771388.31089727790     
           1           1   44.000000000000000        997828.54198725813     
           1           1   46.000000000000000        1196046.8168524771     
           1           1   48.000000000000000        1333881.9633775607     
           1           1   50.000000000000000        1406949.5158787791     
           1           1   52.000000000000000        1428885.9759401651     
           1           1   54.000000000000000        1418762.1053996112     
           1           1   56.000000000000000        1393478.1536230578     
           1           1   58.000000000000000        1343145.0768979876     
           1           1   60.000000000000000        1246728.7074425721     
           1           1   62.000000000000000        1109687.8939021055     
           1           1   64.000000000000000        911204.44957831746     
           1           1   66.000000000000000        720726.01681502850     
           1           1   68.000000000000000        582548.71224215033     
           1           1   70.000000000000000        511615.78869753215     
           1           1   72.000000000000000        570172.96966365748     
           1           1   74.000000000000000        978787.22948038171     
           1           1   76.000000000000000        2196244.8475819654     
           1           1   78.000000000000000        4778831.9908485562     
           1           1   80.000000000000000        9081420.5345305894     
           1           1   82.000000000000000        15096198.011409426     
           1           1   84.000000000000000        22565854.935221225     
           1           1   86.000000000000000        31248577.133617636     
           1           1   88.000000000000000        41161616.248972014     
           1           1   90.000000000000000        52701611.795243666     
           1           1   92.000000000000000        66501809.626472719     
           1           1   94.000000000000000        83114688.948331088     
           1           1   96.000000000000000        102540091.70245837     
           1           1   98.000000000000000        123990869.47058019     
           1           1   100.00000000000000        146320552.54731280     
           1           1   102.00000000000000        168441381.50646758     
           1           1   104.00000000000000        189568095.99679092     
           1           1   106.00000000000000        209267819.06100354     
           1           1   108.00000000000000        227414034.64089006     
           1           1   110.00000000000000        244128712.47970083     
           1           1   112.00000000000000        259733421.82320318     
           1           1   114.00000000000000        274697316.35781246     
           1           1   116.00000000000000        289582746.43557435     
           1           1   118.00000000000000        305020943.68794811     
           1           1   120.00000000000000        321809197.26086789     
           1           1   122.00000000000000        341217689.15171462     
           1           1   124.00000000000000        365390621.21836537     
           1           1   126.00000000000000        397503082.67219347     
           1           1   128.00000000000000        441431579.09966815     
           1           1   130.00000000000000        501056653.47217035     
           1           1   132.00000000000000        579546824.44314778     
           1           1   134.00000000000000        678908981.15820777     
           1           1   136.00000000000000        800941030.92610574     
           1           1   138.00000000000000        943952902.57005405     
           1           1   140.00000000000000        1105509000.0851760     
           1           1   142.00000000000000        1282479943.4505961     
           1           1   144.00000000000000        1471026098.2011206     
           1           1   146.00000000000000        1666976122.8144386     
           1           1   148.00000000000000        1866221298.1539874     
           1           1   150.00000000000000        2065060323.6686778     
           1           1   152.00000000000000        2260438813.5429754     
           1           1   154.00000000000000        2450026007.2665792     
           1           1   156.00000000000000        2632082381.7746544     
           1           1   158.00000000000000        2805128498.6022911     
           1           1   160.00000000000000        2967520907.4265127     
           1           1   162.00000000000000        3117110938.2958145     
           1           1   164.00000000000000        3251143208.2651105     
           1           1   166.00000000000000        3366446249.3264899     
           1           1   168.00000000000000        3459843796.2426476     
           1           1   170.00000000000000        3528640443.7916994     
           1           1   172.00000000000000        3571034136.0675087     
           1           1   174.00000000000000        3586360272.2950211     
           1           1   176.00000000000000        3575140681.5471072     
           1           1   178.00000000000000        3538965583.6662798     
           1           1   180.00000000000000        3480265522.5508804     
           1           1   182.00000000000000        3402034932.8336339     
           1           1   184.00000000000000        3307558159.8149657     
           1           1   186.00000000000000        3200171600.8431125     
           1           1   188.00000000000000        3083078759.4426870     
           1           1   190.00000000000000        2959221838.9643817     
           1           1   192.00000000000000        2831204985.3805695     
           1           1   194.00000000000000        2701259914.4577951     
           1           1   196.00000000000000        2571243335.0808702     
           1           1   198.00000000000000        2442932730.3922801     
           1           1   200.00000000000000        2316479467.4328156     

           2           1   0.0000000000000000        59705.764822094658     
           2           1   2.0000000000000000        50307.628313025372     
           2           1   4.0000000000000000        44540.406387116418     
           2           1   6.0000000000000000        40275.751742942193     
           2           1   8.0000000000000000        37163.358021235872     
           2           1   10.000000000000000        35001.388466931276     
           2           1   12.000000000000000        33696.144380528167     
           2           1   14.000000000000000        33233.323376110544     
           2           1   16.000000000000000        33815.012850774270     
           2           1   18.000000000000000        35814.168186892166     
           2           1   20.000000000000000        39908.068240294800     
           2           1   22.000000000000000        47470.219974337590     
           2           1   24.000000000000000        61380.364057264902     
           2           1   26.000000000000000        87458.928867266150     
           2           1   28.000000000000000        134041.91346940090     
           2           1   30.000000000000000        198897.71691529747     
           2           1   32.000000000000000        246197.53292706414     
           2           1   34.000000000000000        262835.29691100400     
           2           1   36.000000000000000        299989.73363538383     
           2           1   38.000000000000000        396325.44988079165     
           2           1   40.000000000000000        548257.45824128645     
           2           1   42.000000000000000        747193.15912287182     
           2           1   44.000000000000000        967650.92334233900     
