1 1 0 0 0 0 0 0 0 0 
1 1 0 0 0 0 0 0 0 0 
1 1 0 0 0 0 0 0 0 0 
1 1 0 0 0 0 0 0 0 0 
1 9 0 0 0 0 0 0 0 0 
1 9 0 0 0 0 0 0 0 0 
1 5 0 0 0 0 0 0 0 0 
1 5 0 0 0 0 0 0 0 0 
1 5 0 0 0 0 0 0 0 0 
1 7 0 0 0 0 0 0 0 0 
1 7 0 0 0 0 0 0 0 0 
1 7 0 0 0 0 0 0 0 0 
1 14 0 0 0 0 0 0 0 0 
1 14 0 0 0 0 0 0 0 0 
1 18 0 0 0 0 0 0 0 0 
1 20 0 0 0 0 0 0 0 0 
1 20 0 0 0 0 0 0 0 0 
1 22 0 0 0 0 0 0 0 0 
1 24 0 0 0 0 0 0 0 0 
1 1 0 0 0 0 0 0 0 0 
1 1 0 0 0 0 0 0 0 0 
1 27 0 0 0 0 0 0 0 0 
1 27 0 0 0 0 0 0 0 0 
1 29 0 0 0 0 0 0 0 0 
1 29 0 0 0 0 0 0 0 0 
1 9 0 0 0 0 0 0 0 0 
1 9 0 0 0 0 0 0 0 0 
1 20 0 0 0 0 0 0 0 0 
1 28 0 0 0 0 0 0 0 0 
1 28 0 0 0 0 0 0 0 0 
1 30 0 0 0 0 0 0 0 0 
1 31 0 0 0 0 0 0 0 0 
1 31 0 0 0 0 0 0 0 0 
1 31 0 0 0 0 0 0 0 0 
2 19 3 0 0 0 0 0 0 0 
2 21 3 0 0 0 0 0 0 0 
2 32 3 0 0 0 0 0 0 0 
2 32 3 0 0 0 0 0 0 0 
2 21 20 0 0 0 0 0 0 0 
2 2 5 0 0 0 0 0 0 0 
2 2 5 0 0 0 0 0 0 0 
2 2 9 0 0 0 0 0 0 0 
2 2 33 0 0 0 0 0 0 0 
2 2 17 0 0 0 0 0 0 0 
2 2 35 0 0 0 0 0 0 0 
2 2 20 0 0 0 0 0 0 0 
2 2 18 0 0 0 0 0 0 0 
2 2 18 0 0 0 0 0 0 0 
2 4 5 0 0 0 0 0 0 0 
2 4 33 0 0 0 0 0 0 0 
2 4 9 0 0 0 0 0 0 0 
2 4 1 0 0 0 0 0 0 0 
2 4 20 0 0 0 0 0 0 0 
2 4 18 0 0 0 0 0 0 0 
2 4 17 0 0 0 0 0 0 0 
2 10 17 0 0 0 0 0 0 0 
2 10 35 0 0 0 0 0 0 0 
2 10 35 0 0 0 0 0 0 0 
2 10 33 0 0 0 0 0 0 0 
2 10 13 0 0 0 0 0 0 0 
2 10 13 0 0 0 0 0 0 0 
2 10 14 0 0 0 0 0 0 0 
2 15 17 0 0 0 0 0 0 0 
2 15 1 0 0 0 0 0 0 0 
2 15 7 0 0 0 0 0 0 0 
2 15 9 0 0 0 0 0 0 0 
2 15 5 0 0 0 0 0 0 0 
2 15 5 0 0 0 0 0 0 0 
2 15 33 0 0 0 0 0 0 0 
2 15 24 0 0 0 0 0 0 0 
2 15 20 0 0 0 0 0 0 0 
2 16 1 0 0 0 0 0 0 0 
2 16 1 0 0 0 0 0 0 0 
2 16 33 0 0 0 0 0 0 0 
2 16 33 0 0 0 0 0 0 0 
2 16 7 0 0 0 0 0 0 0 
2 16 7 0 0 0 0 0 0 0 
2 16 7 0 0 0 0 0 0 0 
2 16 9 0 0 0 0 0 0 0 
2 16 9 0 0 0 0 0 0 0 
2 16 9 0 0 0 0 0 0 0 
2 16 9 0 0 0 0 0 0 0 
2 16 9 0 0 0 0 0 0 0 
2 16 5 0 0 0 0 0 0 0 
2 6 9 0 0 0 0 0 0 0 
2 6 33 0 0 0 0 0 0 0 
2 6 1 0 0 0 0 0 0 0 
2 6 14 0 0 0 0 0 0 0 
2 6 35 0 0 0 0 0 0 0 
2 6 13 0 0 0 0 0 0 0 
2 6 20 0 0 0 0 0 0 0 
2 6 18 0 0 0 0 0 0 0 
2 11 1 0 0 0 0 0 0 0 
2 11 1 0 0 0 0 0 0 0 
2 11 7 0 0 0 0 0 0 0 
2 11 9 0 0 0 0 0 0 0 
2 11 33 0 0 0 0 0 0 0 
2 11 5 0 0 0 0 0 0 0 
2 11 14 0 0 0 0 0 0 0 
2 11 17 0 0 0 0 0 0 0 
2 11 20 0 0 0 0 0 0 0 
2 11 20 0 0 0 0 0 0 0 
2 11 3 0 0 0 0 0 0 0 
2 12 1 0 0 0 0 0 0 0 
2 12 1 0 0 0 0 0 0 0 
2 12 7 0 0 0 0 0 0 0 
2 12 9 0 0 0 0 0 0 0 
2 12 9 0 0 0 0 0 0 0 
2 12 5 0 0 0 0 0 0 0 
2 12 14 0 0 0 0 0 0 0 
2 12 17 0 0 0 0 0 0 0 
2 12 33 0 0 0 0 0 0 0 
2 12 20 0 0 0 0 0 0 0 
2 12 20 0 0 0 0 0 0 0 
2 12 20 0 0 0 0 0 0 0 
2 12 3 0 0 0 0 0 0 0 
2 12 3 0 0 0 0 0 0 0 
2 8 1 0 0 0 0 0 0 0 
2 8 33 0 0 0 0 0 0 0 
2 8 9 0 0 0 0 0 0 0 
2 8 9 0 0 0 0 0 0 0 
2 8 20 0 0 0 0 0 0 0 
2 19 1 0 0 0 0 0 0 0 
2 19 9 0 0 0 0 0 0 0 
2 19 33 0 0 0 0 0 0 0 
2 19 5 0 0 0 0 0 0 0 
2 25 1 0 0 0 0 0 0 0 
2 25 9 0 0 0 0 0 0 0 
2 25 7 0 0 0 0 0 0 0 
2 25 14 0 0 0 0 0 0 0 
2 25 33 0 0 0 0 0 0 0 
2 25 20 0 0 0 0 0 0 0 
2 23 7 0 0 0 0 0 0 0 
2 23 1 0 0 0 0 0 0 0 
