           1           1   0.0000000000000000        4.0000000000000000E+021
           1           1   2.0000000000000000        3.2175709523292638E+021
           1           1   4.0000000000000000        2.6146470787784240E+021
           1           1   6.0000000000000000        2.1218283030319449E+021
           1           1   8.0000000000000000        1.7246743845611247E+021
           1           1   10.000000000000000        1.4066641228334645E+021
           1           1   12.000000000000000        1.1516842153713289E+021
           1           1   14.000000000000000        9.4583127046050179E+020
           1           1   16.000000000000000        7.7812826100688526E+020
           1           1   18.000000000000000        6.4037153650753457E+020
           1           1   20.000000000000000        5.2655306045522280E+020
           1           1   22.000000000000000        4.3222451109744758E+020
           1           1   24.000000000000000        3.5398771358222982E+020
           1           1   26.000000000000000        2.8915004514691364E+020
           1           1   28.000000000000000        2.3551283982065857E+020
           1           1   30.000000000000000        1.9124575935423427E+020
           1           1   32.000000000000000        1.5480983231851889E+020
           1           1   34.000000000000000        1.2490612220508781E+020
           1           1   36.000000000000000        1.0043784776190507E+020
           1           1   38.000000000000000        8.0480133529740706E+019
           1           1   40.000000000000000        6.4254712391078560E+019
           1           1   42.000000000000000        5.1108318746685473E+019
           1           1   44.000000000000000        4.0494091328310673E+019
           1           1   46.000000000000000        3.1955541367644570E+019
           1           1   48.000000000000000        2.5112745416264810E+019
           1           1   50.000000000000000        1.9650476300208349E+019
           1           1   52.000000000000000        1.5308022689940699E+019
           1           1   54.000000000000000        1.1870478002727948E+019
           1           1   56.000000000000000        9.1613055488907305E+018
           1           1   58.000000000000000        7.0356871842016307E+018
           1           1   60.000000000000000        5.3755027886447217E+018
           1           1   62.000000000000000        4.0851511133293332E+018
           1           1   64.000000000000000        3.0486338318905871E+018
           1           1   66.000000000000000        2.2554600460597926E+018
           1           1   68.000000000000000        1.6698668720926520E+018
           1           1   70.000000000000000        1.2372816676110272E+018
           1           1   72.000000000000000        9.1753212830751680E+017
           1           1   74.000000000000000        6.8103429386168819E+017
           1           1   76.000000000000000        5.0599258111429402E+017
           1           1   78.000000000000000        3.7634234322712134E+017
           1           1   80.000000000000000        2.8023751806935770E+017
           1           1   82.000000000000000        2.0893862006157878E+017
           1           1   84.000000000000000        1.5599483691149312E+017
           1           1   86.000000000000000        1.1664221110547808E+017
           1           1   88.000000000000000        87360623045875696.     
           1           1   90.000000000000000        65548042676165208.     
           1           1   92.000000000000000        49279811814701184.     
           1           1   94.000000000000000        37068593507639888.     
           1           1   96.000000000000000        27873550047124880.     
           1           1   98.000000000000000        20981360686431820.     
           1           1   100.00000000000000        15831773136357432.     
           1           1   102.00000000000000        11990866307276440.     
           1           1   104.00000000000000        9126805474372418.0     
           1           1   106.00000000000000        6988632913970914.0     
           1           1   108.00000000000000        5388323714464480.0     
           1           1   110.00000000000000        4186054787437033.0     
           1           1   112.00000000000000        3278428085086433.5     
           1           1   114.00000000000000        2589267883969459.0     
           1           1   116.00000000000000        2062566247086845.2     
           1           1   118.00000000000000        1657159871442835.5     
           1           1   120.00000000000000        1342763737193281.0     
           1           1   122.00000000000000        1097044361925233.8     
           1           1   124.00000000000000        903475572264795.88     
           1           1   126.00000000000000        749775204208265.50     
           1           1   128.00000000000000        626768603163849.62     
           1           1   130.00000000000000        527563329251080.69     
           1           1   132.00000000000000        446949625918354.06     
           1           1   134.00000000000000        380964173769358.00     
           1           1   136.00000000000000        326571793225930.56     
           1           1   138.00000000000000        281432366913847.69     
           1           1   140.00000000000000        243729425910295.25     
           1           1   142.00000000000000        212043467645685.00     
           1           1   144.00000000000000        185257832231174.88     
           1           1   146.00000000000000        162488373241991.06     
           1           1   148.00000000000000        143030598332819.25     
           1           1   150.00000000000000        126319700833889.41     
           1           1   152.00000000000000        111900154532720.34     
           1           1   154.00000000000000        99402442509949.344     
           1           1   156.00000000000000        88525138408113.328     
           1           1   158.00000000000000        79021026797158.859     
           1           1   160.00000000000000        70686289366946.328     
           1           1   162.00000000000000        63352031783327.172     
           1           1   164.00000000000000        56877607911323.891     
           1           1   166.00000000000000        51145332097292.023     
           1           1   168.00000000000000        46056269426894.641     
           1           1   170.00000000000000        41526867733330.898     
           1           1   172.00000000000000        37486250397260.992     
           1           1   174.00000000000000        33874030555143.000     
           1           1   176.00000000000000        30638538769941.398     
           1           1   178.00000000000000        27735380119390.836     
           1           1   180.00000000000000        25126254913314.258     
           1           1   182.00000000000000        22777991284979.203     
           1           1   184.00000000000000        20661748738199.293     
           1           1   186.00000000000000        18752360141923.238     
           1           1   188.00000000000000        17027786231897.363     
           1           1   190.00000000000000        15468661831678.537     
           1           1   192.00000000000000        14057917070179.305     
           1           1   194.00000000000000        12780460095370.426     
           1           1   196.00000000000000        11622910347858.605     
           1           1   198.00000000000000        10572793435923.209     
           1           1   200.00000000000000        9619212133165.5605     

           2           1   0.0000000000000000        4.0000000000000000E+021
           2           1   2.0000000000000000        3.1781220259822966E+021
           2           1   4.0000000000000000        2.5551488855096820E+021
           2           1   6.0000000000000000        2.0619929902423367E+021
           2           1   8.0000000000000000        1.6768623151269725E+021
           2           1   10.000000000000000        1.3743792843559183E+021
           2           1   12.000000000000000        1.1326549590010197E+021
           2           1   14.000000000000000        9.3583381624925258E+020
           2           1   16.000000000000000        7.7337566117636656E+020
           2           1   18.000000000000000        6.3830365789155754E+020
           2           1   20.000000000000000        5.2572208039225983E+020
           2           1   22.000000000000000        4.3191385881784202E+020
           2           1   24.000000000000000        3.5387903731112313E+020
           2           1   26.000000000000000        2.8911429587353302E+020
           2           1   28.000000000000000        2.3550173809872968E+020
           2           1   30.000000000000000        1.9124249434302769E+020
