2 12 27 0 0 0 0 0 0 0 
3 36 4 1 0 0 0 0 0 0 
2 37 1 0 0 0 0 0 0 0 
2 38 4 0 0 0 0 0 0 0 
2 45 4 0 0 0 0 0 0 0 
1 0 0 0 0 0 0 0 0 0 
2 12 4 0 0 0 0 0 0 0 
2 12 28 0 0 0 0 0 0 0 
2 38 1 0 0 0 0 0 0 0 
2 39 4 0 0 0 0 0 0 0 
1 40 0 0 0 0 0 0 0 0 
2 46 4 0 0 0 0 0 0 0 
1 0 0 0 0 0 0 0 0 0 
2 15 4 0 0 0 0 0 0 0 
2 39 1 0 0 0 0 0 0 0 
2 40 4 0 0 0 0 0 0 0 
2 46 1 0 0 0 0 0 0 0 
2 47 4 0 0 0 0 0 0 0 
2 14 11 0 0 0 0 0 0 0 
2 38 28 0 0 0 0 0 0 0 
2 48 4 0 0 0 0 0 0 0 
2 14 13 0 0 0 0 0 0 0 
2 19 33 0 0 0 0 0 0 0 
3 38 28 1 0 0 0 0 0 0 
2 39 8 0 0 0 0 0 0 0 
2 40 28 0 0 0 0 0 0 0 
3 48 4 1 0 0 0 0 0 0 
2 49 4 0 0 0 0 0 0 0 
2 12 1 0 0 0 0 0 0 0 
2 40 1 0 0 0 0 0 0 0 
2 47 1 0 0 0 0 0 0 0 
2 19 11 0 0 0 0 0 0 0 
2 19 13 0 0 0 0 0 0 0 
2 40 8 0 0 0 0 0 0 0 
2 49 1 0 0 0 0 0 0 0 
2 15 1 0 0 0 0 0 0 0 
2 38 28 0 0 0 0 0 0 0 
2 48 4 0 0 0 0 0 0 0 
2 40 28 0 0 0 0 0 0 0 
2 49 4 0 0 0 0 0 0 0 
2 41 8 0 0 0 0 0 0 0 
2 42 28 0 0 0 0 0 0 0 
2 14 1 0 0 0 0 0 0 0 
2 42 1 0 0 0 0 0 0 0 
2 38 8 0 0 0 0 0 0 0 
2 48 1 0 0 0 0 0 0 0 
2 40 8 0 0 0 0 0 0 0 
2 50 1 0 0 0 0 0 0 0 
2 19 1 0 0 0 0 0 0 0 
2 19 33 0 0 0 0 0 0 0 
2 40 28 0 0 0 0 0 0 0 
2 49 4 0 0 0 0 0 0 0 
2 14 17 0 0 0 0 0 0 0 
2 43 8 0 0 0 0 0 0 0 
2 44 28 0 0 0 0 0 0 0 
2 15 17 0 0 0 0 0 0 0 
2 19 17 0 0 0 0 0 0 0 
2 21 1 0 0 0 0 0 0 0 
2 29 1 0 0 0 0 0 0 0 
2 29 6 0 0 0 0 0 0 0 
2 14 6 0 0 0 0 0 0 0 
2 1 1 0 0 0 0 0 0 0 
