   0.0000000000000000        10631265895292684.     
   2.0000000000000000        8651228659081183.0     
   4.0000000000000000        6998269518638851.0     
   6.0000000000000000        5535878889947175.0     
   8.0000000000000000        4272020885099125.5     
   10.000000000000000        3206003555829021.0     
   12.000000000000000        2329869252732562.0     
   14.000000000000000        1629899580091134.8     
   16.000000000000000        1090178312684428.8     
   18.000000000000000        691804988370308.00     
   20.000000000000000        412832173269912.19     
   22.000000000000000        229661582595616.25     
   24.000000000000000        118442531934734.41     
   26.000000000000000        56741895244448.055     
   28.000000000000000        25554727579953.035     
   30.000000000000000        11007973319290.375     
   32.000000000000000        4638258867139.4326     
   34.000000000000000        1947297379009.5640     
   36.000000000000000        826007853639.03162     
   38.000000000000000        355186906901.40033     
   40.000000000000000        152047783282.88208     
   42.000000000000000        63198977817.833023     
   44.000000000000000        25450729639.457382     
   46.000000000000000        10039221712.621378     
   48.000000000000000        3911842965.2432218     
   50.000000000000000        1512331822.3177724     
   52.000000000000000        581239143.83058429     
   54.000000000000000        222086173.60685155     
   56.000000000000000        83919229.372306764     
   58.000000000000000        31824212.634053793     
   60.000000000000000        12531563.729267405     
   62.000000000000000        5195992.1567568472     
   64.000000000000000        2235074.1799591021     
   66.000000000000000        1000153.4374747984     
   68.000000000000000        467737.43990726175     
   70.000000000000000        227935.94448994056     
   72.000000000000000        115419.21539700069     
   74.000000000000000        60568.431268034423     
   76.000000000000000        32857.513483631919     
   78.000000000000000        18383.478054705742     
   80.000000000000000        10584.593867655696     
   82.000000000000000        6258.7034318232118     
   84.000000000000000        3793.3774909214990     
   86.000000000000000        2352.4551857943229     
   88.000000000000000        1490.1954037489384     
   90.000000000000000        962.82583911872416     
   92.000000000000000        633.69329136991450     
   94.000000000000000        423.58427010443449     
   96.000000000000000        286.82755014269685     
   98.000000000000000        196.70031133288916     
   100.00000000000000        136.59355510615646     
   102.00000000000000        96.044548036488777     
   104.00000000000000        68.379992410022197     
   106.00000000000000        49.294424975474612     
   108.00000000000000        35.980250091849065     
   110.00000000000000        26.588152523843263     
   112.00000000000000        19.888275639620002     
   114.00000000000000        15.055067962735739     
   116.00000000000000        11.529260760122741     
   118.00000000000000        8.9284957290827514     
   120.00000000000000        6.9889506942716633     
   122.00000000000000        5.5268976485015955     
   124.00000000000000        4.4131856090012302     
   126.00000000000000        3.5561702371879433     
   128.00000000000000        2.8902050586309014     
   130.00000000000000        2.3678213382442395     
   132.00000000000000        1.9543721032117112     
   134.00000000000000        1.6243342562249996     
   136.00000000000000        1.3587345965071111     
   138.00000000000000        1.1433433532084862     
   140.00000000000000       0.96739606610503526     
   142.00000000000000       0.82268116846944950     
   144.00000000000000       0.70288350569008762     
   146.00000000000000       0.60310844017323684     
   148.00000000000000       0.51953381783196972     
   150.00000000000000       0.44915342182431139     
   152.00000000000000       0.38958639635143721     
   154.00000000000000       0.33893460620401622     
   156.00000000000000       0.29567509131339759     
   158.00000000000000       0.25857840583653030     
   160.00000000000000       0.22664618683978974     
   162.00000000000000       0.19906310948026365     
   164.00000000000000       0.17515967912905595     
   166.00000000000000       0.15438324086157826     
   168.00000000000000       0.13627525994279294     
   170.00000000000000       0.12045341753222626     
   172.00000000000000       0.10659742573743709     
   174.00000000000000        9.4437731892901056E-002
   176.00000000000000        8.3746479410160807E-002
   178.00000000000000        7.4330240206303785E-002
   180.00000000000000        6.6024144785823288E-002
   182.00000000000000        5.8687120131478844E-002
   184.00000000000000        5.2198009565076850E-002
   186.00000000000000        4.6452397736351861E-002
   188.00000000000000        4.1360001629592365E-002
   190.00000000000000        3.6842517681195640E-002
   192.00000000000000        3.2831837823347150E-002
   194.00000000000000        2.9268565032575179E-002
   196.00000000000000        2.6100772907111040E-002
   198.00000000000000        2.3281986736271978E-002
   200.00000000000000        2.0771832778503505E-002
