           1   5.5438313850086529E-014   4.7011800186905906E-017
           2   5.5438313850086529E-014   4.7011800186905906E-017
           3   5.5438313850086529E-014   4.7011800186905906E-017
           4   5.5438313850086529E-014   4.7011800186905906E-017
           5   5.5438313850086529E-014   4.7011800186905906E-017
           6   5.5438313850086529E-014   4.7011800186905906E-017
           7   5.5438313850086529E-014   4.7011800186905906E-017
           8   5.5438313850086529E-014   4.7011800186905906E-017
           9   5.5438313850086529E-014   4.7011800186905906E-017
          10   5.5438313850086529E-014   4.7011800186905906E-017
          11   5.5438313850086529E-014   4.7011800186905906E-017
          12   5.5438313850086529E-014   26.330299003049277     
          13   5.5438313850086529E-014   329.05225461991347     
          14   5.5438313850086529E-014   607.39710089915025     
          15   5.5438313850086529E-014   765.53271159324822     
          16   5.5438313850086529E-014   706.43432702266273     
          17   5.5438313850086529E-014   717.34862099833265     
          18   5.5438313850086529E-014   679.94614439791576     
          19   5.5438313850086529E-014   1240.9432223732695     
          20   5.5438313850086529E-014   1741.7783788255474     
          21   5.5438313850086529E-014   2303.2902869281706     
          22   5.5438313850086529E-014   2040.0619275242925     
          23   5.5438313850086529E-014   1752.4610585409814     
          24   5.5438313850086529E-014   1791.5796036053184     
          25   5.5438313850086529E-014   1671.2560445285226     
          26   5.5438313850086529E-014   1568.7438974673223     
          27   5.5438313850086529E-014   1857.2243512131290     
          28   5.5438313850086529E-014   2259.4363724298173     
          29   5.5438313850086529E-014   3009.3157037430901     
          30   5.5438313850086529E-014   3536.8176866122526     
          31   5.5438313850086529E-014   3989.1396899199372     
          32   5.5438313850086529E-014   3695.3594336527740     
          33   5.5438313850086529E-014   3556.4873288172193     
          34   5.5438313850086529E-014   4372.6477675894403     
          35   5.5438313850086529E-014   5749.5279019264226     
          36   5.5438313850086529E-014   5712.2271742957146     
          37   5.5438313850086529E-014   5941.6798379385973     
          38   5.5438313850086529E-014   5754.7606557679010     
          39   5.5438313850086529E-014   5450.2921899698667     
          40   5.5438313850086529E-014   5503.0865601519581     
          41   5.5438313850086529E-014   4833.8618320997584     
          42   5.5438313850086529E-014   4288.9490363828745     
          43   5.5438313850086529E-014   4101.1741862926792     
          44   5.5438313850086529E-014   4119.2495220269193     
          45   9.2581398053670885        4734.5078905549099     
          46   65.065044904914402        4532.7406625579433     
          47   115.60200473323155        4292.4668651639249     
          48   202.16679977237973        4726.3257826835015     
          49   264.36832910731232        5111.0268454500820     
          50   345.08907855736356        4914.7378853124019     
          51   389.89443522246307        4435.1465978214255     
          52   446.97129441507582        4177.5687433640078     
          53   516.03335662107770        3710.7243154145740     
          54   518.59515513569340        3599.6472910436114     
          55   606.45619271608962        3888.4831319685773     
          56   640.66267636168402        3987.3516419757666     
          57   768.04231241937714        3857.6553299713032     
          58   846.32541310586942        3556.4474704864106     
          59   830.80436171166298        3179.1920268665626     
          60   875.22655028377812        3083.1204823459398     
          61   861.07859102271402        2842.6746352165351     
          62   815.98870052931693        2872.7684818363259     
          63   782.18131623275701        2789.8348668628196     
          64   675.35406484509133        2617.5367587068099     
          65   672.63414648414414        2580.6036134084356     
          66   675.28066131363585        2392.6363148650958     
          67   739.18308870501642        2381.9921061414393     
          68   759.80628449115147        2383.5360462989956     
          69   727.04662246098326        2284.3014911931332     
          70   805.62853095865421        2119.4102545698565     
          71   755.95247029679513        2008.1358799859183     
          72   766.03461414965250        1841.2510707113624     
          73   793.16279267174866        1657.2463873350116     
          74   780.22165413647485        1522.8493817281503     
          75   810.10831226843470        1419.2046785549405     
          76   775.02860571090105        1346.4008762002131     
          77   827.48620581907448        1361.0377726153924     
          78   804.22157171246829        1317.3101684416422     
          79   770.25644821031517        1251.0678341311841     
          80   744.70372829811186        1162.4868129155334     
          81   700.16385151386805        1078.3075305151556     
          82   669.40461489424183        1069.4168490390014     
          83   688.11013156601337        1022.2482867368049     
          84   712.72950669556292        981.43269179966933     
          85   720.88958205744461        919.46992566160770     
          86   730.76194145817738        874.99277811261368     
          87   739.02343948757573        824.43532244528978     
          88   696.10559512298414        771.49514805366562     
          89   731.04611163711695        717.51601077532814     
          90   766.04638217786589        668.04982201917232     
          91   739.09281880151514        635.33307520473352     
          92   684.88715936542167        592.61393760982173     
          93   653.21953947770601        569.62373598748013     
          94   614.03281522638724        529.24494465259932     
          95   553.70266063937697        491.09319215400149     
          96   524.55320996057810        455.20128370353689     
          97   588.21845293497404        426.40072532783006     
          98   599.33377630780706        396.53395197132789     
          99   645.27660977051301        370.67291039569329     
         100   675.34608843088063        337.97407076680736     
         101   680.94526828155779        316.12995253754758     
         102   671.36114804126896        291.06516184287375     
         103   702.61196147705527        269.42436179140935     
         104   715.09566538421643        244.42523278540114     
         105   701.80005109519186        221.47349436812388     
         106   725.86274837848930        201.00737465683162     
         107   721.59483803630212        183.35038463985001     
         108   685.45748408705640        167.21305674032578     
         109   633.31249624852921        151.67733126631953     
         110   613.92786273998558        137.09874948672862     
         111   610.73009042119338        121.91610460945952     
         112   593.65749269047740        109.55295559696913     
         113   628.59983148667231        97.813515152868362     
         114   625.15420229086294        88.258226542111558     
         115   594.00846898329053        79.592198195876293     
         116   586.84207305711141        70.042745420308037     
         117   584.96139429337711        61.578743725704392     
         118   547.78452044802384        54.630163144380212     
         119   521.84744032350341        48.385929696247217     
         120   495.04536371662556        42.657872985023516     
         121   485.14377198631462        37.636208524454645     
         122   430.37618142335100        33.431746750145599     
         123   417.33689746241004        29.122311268794174     
         124   397.71486173674697        25.694787264071660     
         125   390.25657827367246        22.531789384918127     
         126   378.74635567544408        19.683173857541757     
         127   356.24891522140331        17.252061539339447     
         128   359.12717017592922        15.229405767372462     
         129   354.01175258413690        13.279085260586324     
         130   342.59613233974881        11.526733364727946     
         131   343.70303997028793        10.093289496501894     
         132   341.42688650786999        8.8723212332211610     
         133   337.97292302732740        7.8149244635705255     
